PID,MS Zoning,Lot Frontage,Lot Area,Alley,Lot Shape,Land Contour,Lot Config,Neighborhood,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Mas Vnr Type,Mas Vnr Area,Exter Qual,Foundation,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Type,Garage Finish,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
528290030,RL,61.0,9734,No Access,IR1,Lvl,Inside,Gilbert,SLvl,7,5,2004,2004,Gable,None,0.0,Gd,PConc,30.0,384.0,Ex,Y,744,630,0,1374,0.0,0.0,2,1,3,1,Gd,7,0,No Fireplace,BuiltIn,Fin,2.0,400.0,Y,0,0,0,0,0,0,0,5,2009,WD ,167000
528228445,RL,43.0,3182,No Access,Reg,Lvl,Inside,Blmngtn,1Story,7,5,2005,2006,Gable,BrkFace,14.0,Gd,PConc,1330.0,1346.0,Ex,Y,1504,0,0,1504,0.0,0.0,2,0,2,1,Gd,7,1,Gd,Attchd,Fin,2.0,437.0,Y,156,20,0,0,0,0,0,5,2008,WD ,191000
527110130,RL,56.0,8872,No Access,IR1,HLS,Inside,Gilbert,SLvl,6,5,1997,1997,Gable,None,0.0,TA,PConc,384.0,384.0,Gd,Y,754,630,0,1384,0.0,0.0,2,1,3,1,TA,7,1,TA,BuiltIn,Fin,2.0,390.0,Y,0,0,0,0,0,0,0,3,2007,WD ,161500
535181140,RL,70.0,12198,No Access,IR1,Lvl,Inside,NAmes,1Story,5,6,1955,1975,Gable,None,0.0,TA,CBlock,424.0,1204.0,TA,Y,1411,0,0,1411,0.0,0.0,1,0,3,1,TA,7,1,TA,Attchd,RFn,1.0,310.0,Y,278,82,0,0,0,0,0,6,2007,COD,130000
532354010,RL,80.0,8480,No Access,Reg,Lvl,Corner,Sawyer,1Story,5,6,1963,1963,Hip,None,0.0,TA,CBlock,340.0,970.0,TA,Y,970,0,0,970,1.0,0.0,1,0,2,1,TA,5,0,No Fireplace,Detchd,Unf,2.0,624.0,Y,0,24,0,0,192,0,0,7,2007,WD ,132500
905300020,RL,0.0,10200,No Access,Reg,Lvl,Inside,Sawyer,SLvl,5,8,1970,1970,Hip,None,0.0,TA,PConc,160.0,864.0,Ex,Y,904,0,0,904,0.0,0.0,1,0,3,1,Gd,5,0,No Fireplace,2Types,Unf,3.0,912.0,Y,143,0,0,0,0,0,0,6,2008,WD ,144000
908152180,RL,0.0,9555,No Access,IR1,Lvl,CulDSac,Edwards,2Story,5,6,1979,1979,Gable,None,0.0,TA,Slab,0.0,0.0,TA,Y,1100,1133,0,2233,0.0,0.0,2,1,5,2,TA,11,0,No Fireplace,Attchd,Fin,2.0,579.0,Y,0,0,0,0,0,0,0,2,2007,WD ,141000
907227100,RL,60.0,7200,No Access,Reg,Lvl,Inside,CollgCr,1Story,4,8,1972,2006,Gable,None,0.0,TA,CBlock,0.0,385.0,Gd,Y,875,0,0,875,0.0,0.0,1,0,3,1,Gd,5,0,No Fireplace,Detchd,Unf,2.0,728.0,Y,352,0,0,0,0,0,0,10,2007,WD ,117000
903456090,RM,60.0,6780,No Access,Reg,Lvl,Inside,IDOTRR,1.5Fin,6,8,1935,1982,Gable,None,0.0,TA,CBlock,30.0,520.0,Gd,N,520,0,234,754,1.0,0.0,1,0,2,1,TA,5,0,No Fireplace,No Garage,No Garage,0.0,0.0,N,53,0,0,0,0,0,0,6,2006,WD ,84500
905401060,RL,0.0,53227,No Access,IR1,Low,CulDSac,ClearCr,1Story,4,6,1954,1994,Flat,None,0.0,TA,CBlock,248.0,1364.0,Ex,Y,1663,0,0,1663,1.0,0.0,1,0,2,1,Gd,6,2,Gd,Attchd,Fin,2.0,529.0,Y,224,137,0,0,0,0,0,3,2008,WD ,256000
534226120,RL,70.0,9100,No Access,Reg,Lvl,Inside,NAmes,1Story,5,6,1965,1965,Gable,None,0.0,TA,CBlock,121.0,925.0,Ex,Y,925,0,0,925,0.0,1.0,1,0,2,1,TA,5,0,No Fireplace,Detchd,Unf,1.0,429.0,Y,0,0,0,0,0,0,0,7,2009,WD ,117500
909276200,RL,130.0,9600,No Access,IR1,HLS,Inside,Crawfor,1.5Fin,5,7,1940,1950,Gable,None,0.0,Gd,BrkTil,300.0,728.0,Ex,Y,976,332,0,1308,1.0,0.0,1,1,2,1,TA,7,2,TA,Detchd,Unf,1.0,256.0,Y,0,70,0,0,0,0,0,6,2009,WD ,160000
905201080,RL,81.0,14175,No Access,Reg,Bnk,Inside,Sawyer,1Story,5,5,1956,1998,Hip,None,0.0,TA,CBlock,332.0,1240.0,Gd,Y,1375,0,0,1375,1.0,0.0,1,0,3,1,TA,6,1,Gd,Attchd,Unf,1.0,323.0,Y,0,0,0,0,0,0,0,12,2007,WD ,187000
528166150,RL,110.0,14277,No Access,Reg,Lvl,Inside,NridgHt,2Story,8,5,2003,2003,Gable,BrkFace,280.0,Gd,PConc,379.0,1317.0,Ex,Y,1217,1168,0,2385,1.0,0.0,2,1,3,1,Gd,7,1,Gd,Attchd,Fin,3.0,818.0,Y,192,228,0,0,0,0,0,1,2007,WD ,350000
527401130,RL,60.0,9000,No Access,Reg,Lvl,FR2,NAmes,2Story,5,5,1974,1974,Gable,None,0.0,TA,CBlock,896.0,896.0,TA,Y,896,896,0,1792,0.0,0.0,2,2,4,2,TA,8,0,No Fireplace,Detchd,Unf,2.0,480.0,Y,0,45,0,0,0,0,0,6,2008,WD ,133000
528110110,RL,105.0,13693,No Access,Reg,Lvl,Inside,NridgHt,1Story,8,5,2007,2007,Hip,Stone,554.0,Gd,PConc,195.0,2418.0,Ex,Y,2464,0,0,2464,1.0,0.0,2,1,4,1,Ex,9,1,Ex,Attchd,Fin,3.0,650.0,Y,358,78,0,0,0,0,0,8,2008,WD ,417500
528228295,RL,51.0,3635,No Access,Reg,Lvl,Inside,Blmngtn,1Story,7,5,2007,2007,Hip,BrkFace,130.0,Gd,PConc,398.0,1386.0,Ex,Y,1569,0,0,1569,0.0,1.0,2,0,1,1,Gd,7,1,TA,Attchd,RFn,3.0,660.0,Y,143,20,0,0,0,0,0,5,2009,WD ,175900
906340100,RL,84.0,10933,No Access,Reg,Lvl,Inside,CollgCr,1Story,9,5,2009,2009,Hip,Stone,242.0,Ex,PConc,534.0,1555.0,Ex,Y,1680,0,0,1680,1.0,0.0,1,1,1,1,Ex,8,1,Gd,Attchd,Fin,3.0,1138.0,Y,185,24,0,0,0,0,0,7,2009,New,323262
907405130,RL,65.0,8450,No Access,Reg,Lvl,Inside,CollgCr,1Story,7,5,2003,2003,Gable,None,0.0,Gd,PConc,638.0,1337.0,Ex,Y,1337,0,0,1337,1.0,0.0,2,0,3,1,Gd,6,0,No Fireplace,Attchd,RFn,2.0,531.0,Y,0,39,0,0,0,0,0,10,2007,WD ,185000
534430050,RL,60.0,8550,No Access,Reg,Lvl,Inside,NAmes,1Story,6,8,1934,1950,Gable,None,0.0,TA,CBlock,242.0,816.0,Ex,Y,816,0,0,816,1.0,0.0,1,0,2,1,TA,4,1,Fa,Attchd,Unf,1.0,240.0,Y,228,0,40,0,0,0,0,7,2006,WD ,129800
528120100,RL,95.0,12182,No Access,Reg,Lvl,Corner,NridgHt,1Story,7,5,2005,2005,Gable,BrkFace,226.0,Gd,PConc,340.0,1541.0,Ex,Y,1541,0,0,1541,0.0,0.0,2,0,3,1,Gd,7,1,Gd,Attchd,RFn,2.0,532.0,Y,0,70,0,0,0,0,0,5,2010,New,220000
903231030,RM,51.0,6120,No Access,Reg,Lvl,Inside,BrkSide,1.5Fin,4,7,1935,1995,Gable,None,0.0,TA,BrkTil,884.0,884.0,Ex,Y,989,584,0,1573,0.0,0.0,1,0,3,1,Gd,6,0,No Fireplace,Detchd,Unf,1.0,240.0,Y,0,0,54,0,120,0,0,7,2009,WD ,133000
535454100,RL,60.0,10800,No Access,Reg,Lvl,Inside,NAmes,1.5Fin,4,7,1949,1996,Gable,None,0.0,TA,CBlock,832.0,832.0,TA,Y,832,629,0,1461,0.0,0.0,2,0,4,1,TA,6,0,No Fireplace,Detchd,Unf,1.0,384.0,Y,0,204,0,0,0,0,0,8,2009,WD ,133500
914478110,RL,0.0,12760,No Access,IR1,Lvl,Inside,Mitchel,1Story,6,5,1976,1976,Gable,None,0.0,TA,CBlock,1958.0,1958.0,TA,Y,2048,0,0,2048,0.0,0.0,3,0,5,2,TA,9,0,No Fireplace,2Types,Unf,2.0,776.0,Y,0,0,0,0,0,0,0,3,2010,ConLD,170000
527165170,RL,0.0,7655,No Access,IR1,Lvl,CulDSac,Gilbert,2Story,6,5,1993,1994,Gable,None,0.0,TA,PConc,903.0,903.0,Gd,Y,910,732,0,1642,0.0,0.0,2,1,3,1,TA,7,1,TA,Attchd,RFn,2.0,392.0,Y,290,84,0,0,0,0,0,7,2007,WD ,168000
902403070,RM,60.0,10560,No Access,Reg,Lvl,Inside,OldTown,2Story,6,7,1922,1994,Gable,None,0.0,TA,CBlock,455.0,738.0,Ex,Y,868,602,0,1470,0.0,0.0,1,1,2,1,TA,6,0,No Fireplace,Detchd,Unf,2.0,624.0,Y,0,0,0,0,0,0,0,6,2010,WD ,140750
527162140,RL,60.0,7500,No Access,Reg,Lvl,Inside,Gilbert,2Story,6,5,1999,2003,Gable,None,0.0,TA,PConc,938.0,938.0,Ex,Y,957,1342,0,2299,0.0,0.0,3,1,5,1,TA,7,1,TA,Attchd,Fin,2.0,482.0,Y,188,30,0,0,0,0,0,8,2007,WD ,204000
528292020,RL,0.0,9505,No Access,IR1,Lvl,CulDSac,Gilbert,2Story,7,5,2001,2001,Gable,BrkFace,180.0,Gd,PConc,884.0,884.0,Ex,Y,884,1151,0,2035,0.0,0.0,2,1,3,1,Gd,8,1,Gd,BuiltIn,Fin,2.0,434.0,Y,144,48,0,0,0,0,0,5,2010,WD ,222500
535478010,RL,69.0,10205,No Access,IR1,Lvl,Inside,NAmes,SFoyer,5,5,1962,1962,Gable,None,0.0,TA,CBlock,141.0,925.0,TA,Y,999,0,0,999,1.0,0.0,1,0,3,1,TA,6,0,No Fireplace,Attchd,Unf,1.0,300.0,Y,150,72,0,0,0,0,0,5,2006,WD ,134500
533205110,FV,45.0,4379,No Access,IR1,Lvl,FR2,Somerst,1Story,8,5,2004,2004,Gable,None,0.0,Gd,PConc,527.0,1378.0,Ex,Y,1378,0,0,1378,1.0,0.0,2,0,2,1,Gd,6,1,Gd,Attchd,Fin,2.0,540.0,Y,160,56,0,0,0,0,0,7,2007,WD ,214000
903229040,RM,65.0,7800,No Access,Reg,Lvl,Inside,OldTown,1.5Fin,5,7,1939,1950,Gable,None,0.0,TA,CBlock,286.0,793.0,TA,Y,793,325,0,1118,1.0,0.0,1,0,3,1,TA,5,1,Gd,Detchd,Unf,2.0,410.0,Y,0,0,0,0,271,0,0,5,2006,WD ,119900
908201120,RL,92.0,12108,No Access,Reg,Lvl,Inside,Edwards,1Story,4,4,1955,1955,Gable,BrkFace,270.0,TA,CBlock,1307.0,1440.0,TA,N,1440,0,0,1440,0.0,0.0,2,0,4,2,Fa,8,0,No Fireplace,No Garage,No Garage,0.0,0.0,Y,0,0,0,0,0,0,0,9,2008,WD ,118000
535452060,RL,70.0,7000,No Access,Reg,Lvl,Inside,NAmes,1Story,5,7,1960,2002,Gable,BrkFace,45.0,TA,CBlock,422.0,1010.0,Ex,Y,1134,0,0,1134,0.0,0.0,1,0,2,1,TA,6,0,No Fireplace,Attchd,RFn,1.0,254.0,Y,0,16,0,0,0,0,0,4,2007,WD ,135000
903400180,RL,64.0,13053,Pave,Reg,Bnk,Inside,BrkSide,1.5Fin,6,7,1923,2000,Gambrel,None,0.0,TA,BrkTil,833.0,833.0,Gd,Y,1053,795,0,1848,0.0,0.0,1,1,4,1,Gd,8,1,Gd,Detchd,Unf,2.0,370.0,N,0,0,0,0,220,0,0,6,2008,WD ,207000
909175100,RL,60.0,8400,No Access,Reg,Bnk,Inside,SWISU,1.5Fin,6,5,1925,1950,Gable,None,0.0,TA,PConc,758.0,1181.0,Fa,Y,1390,304,0,1694,0.0,0.0,2,0,4,1,TA,7,1,Gd,Detchd,Unf,2.0,576.0,Y,342,0,128,0,0,0,0,6,2008,WD ,136500
902205140,RM,50.0,6000,No Access,Reg,Lvl,Corner,OldTown,1Story,4,7,1954,2000,Gable,None,0.0,TA,CBlock,901.0,901.0,Ex,Y,901,0,0,901,0.0,0.0,1,0,2,1,TA,4,0,No Fireplace,Detchd,Unf,1.0,281.0,Y,0,0,0,0,0,0,0,8,2008,WD ,107900
903231090,RM,0.0,6240,No Access,Reg,Lvl,Inside,BrkSide,1.5Fin,6,5,1938,1950,Gable,None,0.0,TA,BrkTil,809.0,861.0,Gd,Y,861,548,0,1409,1.0,0.0,1,1,3,1,TA,6,1,Gd,Detchd,Unf,2.0,528.0,Y,225,0,84,0,0,0,0,3,2007,WD ,126000
526301100,RL,141.0,31770,No Access,IR1,Lvl,Corner,NAmes,1Story,6,5,1960,1960,Hip,Stone,112.0,TA,CBlock,441.0,1080.0,Fa,Y,1656,0,0,1656,1.0,0.0,1,0,3,1,TA,7,2,Gd,Attchd,Fin,2.0,528.0,P,210,62,0,0,0,0,0,5,2010,WD ,215000
528102110,RL,96.0,12474,No Access,Reg,Lvl,Inside,NridgHt,2Story,10,5,2007,2008,Gable,Stone,272.0,Ex,PConc,402.0,1682.0,Ex,Y,1742,590,0,2332,1.0,0.0,2,1,3,1,Ex,9,1,Ex,BuiltIn,Fin,3.0,846.0,Y,196,134,0,0,0,0,0,8,2008,New,426000
534478230,RL,80.0,9600,No Access,Reg,Lvl,Inside,NAmes,1Story,5,7,1950,2007,Gable,None,0.0,Gd,CBlock,506.0,1113.0,Gd,Y,1113,0,0,1113,0.0,0.0,1,0,3,1,Gd,5,1,Gd,Attchd,Unf,1.0,264.0,Y,0,80,120,0,0,0,0,7,2009,WD ,147000
909251050,RL,64.0,8574,No Access,Reg,Lvl,Inside,Crawfor,1Story,6,8,1916,2000,Gable,None,0.0,Gd,BrkTil,816.0,816.0,Ex,Y,1232,0,0,1232,0.0,0.0,1,0,3,1,Gd,6,1,Gd,Detchd,Unf,2.0,440.0,Y,0,0,180,0,0,0,0,10,2009,WD ,147500
528114040,RL,104.0,14418,No Access,IR1,Lvl,Inside,NridgHt,1Story,9,5,2007,2007,Hip,BrkFace,480.0,Ex,PConc,575.0,1950.0,Ex,Y,1950,0,0,1950,1.0,0.0,2,0,2,1,Ex,7,1,Gd,Attchd,Fin,3.0,706.0,Y,156,207,0,0,0,0,0,5,2008,WD ,383000
527354040,RL,80.0,10400,No Access,Reg,Lvl,Inside,NWAmes,1Story,7,5,1988,1988,Gable,BrkFace,102.0,TA,CBlock,916.0,1845.0,Gd,Y,1872,0,0,1872,0.0,1.0,2,0,3,1,TA,6,1,TA,Attchd,Fin,2.0,604.0,Y,197,39,0,0,0,0,0,6,2006,WD ,241500
909252220,RL,63.0,15564,No Access,Reg,Lvl,Inside,Crawfor,1.5Fin,6,6,1914,1995,Gable,None,0.0,TA,BrkTil,676.0,676.0,Ex,Y,676,588,0,1264,0.0,0.0,1,0,3,1,TA,6,0,No Fireplace,Detchd,Unf,2.0,400.0,Y,424,0,0,0,0,0,400,1,2008,WD ,147500
527208010,RL,101.0,13543,No Access,IR1,HLS,Corner,StoneBr,2Story,8,5,2005,2005,Gable,Stone,130.0,Gd,PConc,1152.0,1168.0,Ex,Y,1168,1332,0,2500,0.0,0.0,3,1,5,1,Ex,9,1,Gd,BuiltIn,Fin,3.0,683.0,Y,192,32,0,0,0,0,0,7,2008,WD ,355000
903225050,RM,50.0,6130,No Access,Reg,Lvl,Inside,BrkSide,1.5Unf,5,6,1924,1950,Gable,None,0.0,TA,BrkTil,0.0,784.0,Gd,Y,784,0,0,784,1.0,0.0,1,0,2,1,Gd,5,0,No Fireplace,No Garage,No Garage,0.0,0.0,Y,0,0,116,0,0,0,0,5,2008,WD ,109500
902205010,RM,50.0,5925,No Access,Reg,Lvl,Corner,OldTown,1Story,2,4,1940,1950,Gable,None,0.0,TA,BrkTil,0.0,0.0,Fa,N,612,0,0,612,0.0,0.0,1,0,1,1,TA,4,0,No Fireplace,Detchd,Unf,1.0,308.0,N,0,0,25,0,0,0,0,10,2009,WD ,45000
904100140,RL,0.0,24090,No Access,Reg,Lvl,Inside,ClearCr,2Story,7,7,1940,1950,Gable,None,0.0,TA,CBlock,1032.0,1032.0,Ex,Y,1207,1196,0,2403,0.0,0.0,2,0,4,1,TA,10,2,TA,Attchd,Unf,1.0,349.0,Y,56,0,318,0,0,0,0,6,2010,COD,244400
534476150,RL,80.0,9600,No Access,Reg,Lvl,Inside,NAmes,1Story,6,5,1953,1953,Hip,Stone,238.0,TA,CBlock,131.0,1416.0,TA,Y,1644,0,0,1644,1.0,0.0,1,0,3,1,TA,7,2,Gd,Attchd,Fin,2.0,418.0,Y,110,0,0,0,0,0,0,10,2009,WD ,167000
907262020,RL,65.0,8158,No Access,Reg,Lvl,Inside,CollgCr,2Story,7,5,2002,2002,Gable,BrkFace,214.0,Gd,PConc,860.0,860.0,Ex,Y,860,869,0,1729,0.0,0.0,2,1,3,1,Gd,7,0,No Fireplace,Attchd,Fin,2.0,542.0,Y,386,63,0,0,0,0,0,8,2007,WD ,200000
904302020,RL,50.0,5220,No Access,IR1,Lvl,Inside,SWISU,1Story,5,3,1936,1950,Gable,None,0.0,TA,BrkTil,830.0,830.0,Gd,Y,879,0,0,879,0.0,0.0,1,0,2,1,TA,4,0,No Fireplace,Detchd,Unf,1.0,180.0,P,0,108,0,0,0,0,0,1,2006,WD ,80000
908275220,RL,60.0,8172,No Access,Reg,Lvl,Inside,Edwards,1Story,5,7,1955,1990,Hip,None,0.0,TA,CBlock,697.0,864.0,TA,Y,864,0,0,864,1.0,0.0,1,0,2,1,TA,5,0,No Fireplace,Detchd,Unf,2.0,572.0,N,0,0,0,0,0,0,0,4,2006,WD ,115000
535178060,RL,72.0,9000,No Access,Reg,Lvl,Inside,NAmes,1Story,6,5,1956,1956,Gable,BrkFace,74.0,TA,CBlock,580.0,1196.0,Gd,Y,1196,0,0,1196,1.0,0.0,1,0,2,1,TA,6,1,Gd,Attchd,RFn,1.0,297.0,Y,0,44,0,0,0,0,0,5,2008,WD ,139000
905107070,RL,74.0,7844,No Access,Reg,Lvl,Inside,Sawyer,2Story,6,7,1978,1978,Hip,BrkFace,203.0,TA,CBlock,463.0,672.0,TA,Y,672,728,0,1400,0.0,0.0,1,1,3,1,TA,6,1,TA,Attchd,Fin,2.0,440.0,Y,0,0,0,0,0,0,0,3,2006,WD ,149500
905480210,RL,60.0,9084,No Access,Reg,Lvl,Inside,Edwards,2Story,4,5,1940,1950,Gable,None,0.0,TA,CBlock,755.0,755.0,TA,Y,755,755,0,1510,1.0,0.0,1,0,4,1,TA,7,1,Gd,Detchd,Unf,1.0,296.0,P,120,0,0,0,0,0,0,10,2009,WD ,108000
535383100,RL,60.0,10800,Grvl,Reg,Lvl,Inside,OldTown,2Story,4,7,1900,2000,Gable,None,0.0,TA,BrkTil,0.0,0.0,TA,N,694,600,0,1294,0.0,0.0,2,0,3,2,TA,7,0,No Fireplace,No Garage,No Garage,0.0,0.0,N,220,114,210,0,0,0,0,8,2008,WD ,106250
906380160,RL,74.0,8556,No Access,Reg,Lvl,Inside,CollgCr,1Story,7,5,2006,2006,Gable,None,0.0,Gd,PConc,1240.0,1240.0,Ex,Y,1240,0,0,1240,0.0,0.0,2,0,2,1,Gd,5,0,No Fireplace,Attchd,RFn,3.0,826.0,Y,140,93,0,0,0,0,0,5,2007,WD ,194000
532351060,RL,70.0,9100,No Access,Reg,Lvl,Inside,Sawyer,1Story,5,4,1962,1962,Hip,BrkFace,51.0,TA,CBlock,952.0,988.0,Ex,Y,988,0,0,988,1.0,0.0,1,0,3,1,TA,6,0,No Fireplace,Detchd,Unf,2.0,624.0,Y,0,0,0,0,0,0,0,7,2006,WD ,129500
535101150,RL,63.0,8668,No Access,Reg,Lvl,Corner,NAmes,1Story,5,5,1968,1968,Gable,None,0.0,TA,CBlock,1560.0,1560.0,TA,Y,1560,0,0,1560,0.0,0.0,2,0,4,2,TA,8,0,No Fireplace,Detchd,Unf,3.0,792.0,Y,0,0,0,0,0,0,0,5,2007,WD ,126000
908225290,RL,70.0,11767,No Access,Reg,Lvl,Inside,Edwards,1Story,5,5,1950,1950,Gable,None,0.0,TA,CBlock,0.0,1078.0,TA,Y,1368,0,0,1368,1.0,0.0,1,0,3,1,TA,6,0,No Fireplace,Attchd,RFn,1.0,195.0,Y,0,41,211,0,0,0,900,6,2009,WD ,120000
907410080,RL,70.0,8400,No Access,Reg,Lvl,Inside,CollgCr,1Story,7,5,2004,2005,Gable,BrkFace,109.0,Gd,PConc,761.0,1473.0,Ex,Y,1484,0,0,1484,1.0,0.0,2,0,3,1,Gd,7,0,No Fireplace,Attchd,RFn,2.0,606.0,Y,0,35,0,144,0,0,0,5,2010,WD ,213000
533253090,RL,40.0,3874,No Access,IR1,Lvl,Inside,Greens,1Story,8,5,1980,1980,Gable,None,0.0,Gd,CBlock,419.0,1226.0,TA,Y,1226,0,0,1226,1.0,0.0,1,0,1,1,Gd,4,1,Fa,Attchd,Fin,2.0,484.0,Y,133,78,0,0,0,0,0,7,2006,WD ,190000
527158020,RL,0.0,8076,No Access,IR1,Lvl,Inside,Gilbert,1Story,6,6,1993,1994,Gable,BrkFace,112.0,TA,PConc,455.0,1160.0,Gd,Y,1169,0,0,1169,0.0,1.0,2,0,3,1,TA,6,1,TA,Attchd,Fin,2.0,402.0,Y,0,26,0,0,144,0,0,7,2006,WD ,183500
535402140,RL,93.0,10090,No Access,IR1,Lvl,Inside,NAmes,SLvl,7,5,1963,1999,Gable,BrkFace,364.0,TA,CBlock,0.0,725.0,TA,Y,1035,616,0,1651,0.0,1.0,2,0,4,1,TA,6,2,TA,BuiltIn,Unf,1.0,276.0,Y,460,46,0,0,165,0,0,10,2007,WD ,172000
908102290,RL,67.0,8877,No Access,Reg,Lvl,Inside,Edwards,1Story,4,6,1938,1958,Gable,None,0.0,TA,CBlock,126.0,816.0,Ex,Y,816,0,0,816,1.0,0.0,1,0,2,1,TA,3,1,Gd,Detchd,Unf,1.0,288.0,Y,0,0,0,0,0,0,0,5,2009,WD ,100000
907418010,RL,85.0,11058,No Access,Reg,Lvl,Corner,CollgCr,1Story,7,6,2007,2007,Gable,Stone,212.0,Gd,PConc,1508.0,1564.0,Ex,Y,1564,0,0,1564,0.0,0.0,2,0,3,1,Gd,6,0,No Fireplace,Attchd,RFn,3.0,814.0,Y,0,24,0,0,0,0,0,2,2008,WD ,218836
902326060,RM,60.0,10800,Pave,Reg,Lvl,Inside,OldTown,1.5Fin,6,7,1905,2000,Gable,None,0.0,TA,BrkTil,482.0,482.0,Ex,N,1221,691,0,1912,0.0,0.0,2,0,3,2,TA,7,1,TA,Detchd,Unf,2.0,672.0,Y,0,25,212,0,0,0,0,4,2008,WD ,163000
528235170,RL,59.0,10936,No Access,IR1,Lvl,Inside,Gilbert,1Story,7,5,2006,2006,Gable,None,0.0,Gd,PConc,1510.0,1510.0,Ex,Y,1525,0,0,1525,0.0,0.0,2,1,3,1,Gd,6,1,Gd,Attchd,RFn,2.0,534.0,Y,100,18,0,0,0,0,0,4,2007,New,206580
907420070,RL,65.0,8461,No Access,Reg,Lvl,Inside,CollgCr,2Story,6,5,2005,2006,Gable,None,0.0,Gd,PConc,728.0,728.0,Ex,Y,728,728,0,1456,0.0,0.0,2,1,3,1,Gd,8,1,Gd,Attchd,Fin,2.0,390.0,Y,0,24,0,0,0,0,0,7,2006,New,163990
903452090,RM,60.0,7518,No Access,Reg,Lvl,FR3,IDOTRR,2Story,5,8,1910,2004,Gable,None,0.0,Fa,BrkTil,396.0,396.0,Gd,Y,665,665,0,1330,0.0,0.0,1,0,3,1,TA,7,0,No Fireplace,Detchd,Unf,1.0,390.0,N,0,72,45,0,0,0,0,7,2006,WD ,116500
528240050,RL,0.0,8010,No Access,IR1,Lvl,Inside,Gilbert,2Story,7,5,2002,2003,Gable,None,0.0,Gd,PConc,840.0,840.0,Ex,Y,840,880,0,1720,0.0,0.0,2,1,3,1,Gd,7,1,Gd,BuiltIn,Fin,2.0,400.0,Y,138,48,0,0,0,0,0,7,2008,WD ,188000
535102010,RL,0.0,10050,No Access,IR1,Lvl,Inside,NAmes,SFoyer,5,6,1966,1966,Gable,BrkFace,87.0,TA,CBlock,191.0,793.0,Ex,Y,1280,0,0,1280,0.0,1.0,2,0,3,1,TA,6,1,TA,Basment,Fin,2.0,432.0,Y,140,40,0,0,0,0,0,6,2007,WD ,175000
527184020,RL,38.0,4740,No Access,IR1,Lvl,Inside,StoneBr,1Story,8,5,1988,1988,Gable,None,0.0,Gd,CBlock,918.0,1166.0,Gd,Y,1179,0,0,1179,1.0,0.0,2,0,2,1,TA,5,0,No Fireplace,Attchd,RFn,2.0,480.0,Y,0,108,0,0,135,0,0,10,2007,WD ,182000
902100010,RM,60.0,6978,No Access,Reg,Bnk,Inside,OldTown,1Story,5,7,1926,1980,Gable,None,0.0,Gd,BrkTil,850.0,850.0,TA,Y,960,0,0,960,0.0,0.0,1,0,2,1,TA,5,0,No Fireplace,Detchd,RFn,2.0,576.0,Y,0,0,116,0,0,0,0,4,2007,WD ,103000
528327060,RL,0.0,11400,No Access,Reg,Lvl,Inside,NoRidge,1Story,10,5,2001,2002,Hip,BrkFace,705.0,Ex,PConc,1351.0,2633.0,Ex,Y,2633,0,0,2633,1.0,0.0,2,1,2,1,Ex,8,2,Gd,Attchd,RFn,3.0,804.0,Y,314,140,0,0,0,0,0,3,2007,WD ,466500
535154130,RL,66.0,9240,No Access,IR1,Lvl,Inside,NAmes,1Story,6,8,1959,1998,Hip,None,0.0,Gd,CBlock,280.0,988.0,TA,Y,988,0,0,988,1.0,0.0,2,0,3,1,Gd,6,0,No Fireplace,Attchd,Unf,1.0,297.0,Y,156,0,0,0,0,0,0,6,2009,WD ,149500
527455030,RL,24.0,2304,No Access,Reg,Lvl,Inside,NPkVill,1Story,7,7,1978,1978,Gable,None,0.0,TA,CBlock,423.0,1061.0,TA,Y,1055,0,0,1055,0.0,0.0,2,0,2,1,TA,4,0,No Fireplace,Attchd,Unf,1.0,319.0,Y,108,32,0,0,0,0,0,4,2007,WD ,142500
909251030,RL,54.0,7223,No Access,Reg,Lvl,Inside,Crawfor,1Story,5,5,1926,1950,Hip,None,0.0,TA,PConc,971.0,1290.0,TA,Y,1422,0,0,1422,0.0,0.0,1,0,3,1,TA,6,0,No Fireplace,Detchd,Unf,1.0,352.0,Y,0,0,64,0,0,0,0,4,2007,WD ,136500
907230240,RH,0.0,3612,No Access,IR1,Lvl,Inside,Landmrk,2Story,6,5,1993,1994,Gable,None,0.0,TA,PConc,292.0,630.0,Ex,Y,630,690,0,1320,0.0,0.0,2,1,3,1,TA,5,0,No Fireplace,Detchd,Unf,2.0,484.0,Y,0,48,0,0,0,0,0,6,2006,WD ,137000
527301245,RL,63.0,12680,No Access,IR1,Lvl,Inside,NWAmes,1Story,7,6,1988,1988,Gable,BrkFace,102.0,Gd,CBlock,692.0,1675.0,Ex,Y,1688,0,0,1688,1.0,0.0,2,0,2,1,Ex,6,1,Ex,Attchd,RFn,2.0,528.0,Y,0,48,0,0,141,0,0,6,2008,WD ,226500
